CorePointId,PointName,CoreSourceId,EquipmentName
44843,冷通道温度-过高,755003335,FT205-K8-上
44857,冷通道温度-过高,755003415,FT205-L11-上
44858,冷通道温度-过高,755003421,FT205-L12-下
44859,冷通道温度-过高,755003425,FT205-L13-下
44861,冷通道温度-过高,755003385,FT205-L3-下
44864,冷通道温度-过高,755003409,FT205-L9-下
44898,冷通道温度-过高,755003865,FT201-F2-下
44899,冷通道温度-过高,755004031,FT201-H11-下
44963,冷通道温度-过高,755002950,FT205-E5-上
44964,冷通道温度-过高,755003013,FT205-F13-下
44965,冷通道温度-过高,755003019,FT205-F15-上
44970,冷通道温度-过高,755003146,FT205-G13-上
44972,冷通道温度-过高,755003192,FT205-H7-下
44973,冷通道温度-过高,755003254,FT205-J10-上
44974,冷通道温度-过高,755003272,FT205-J14-下
44975,冷通道温度-过高,755003278,FT205-J16-上
44976,冷通道温度-过高,755003286,FT205-J18-上
44980,冷通道温度-过高,755003343,FT205-K10-上
44982,冷通道温度-过高,755003359,FT205-K14-上
44983,冷通道温度-过高,755003363,FT205-K15-上
44984,冷通道温度-过高,755003294,FT205-K1-上
44985,冷通道温度-过高,755003329,FT205-K6-下
45019,冷通道温度-过高,755003991,FT201-H1-下
45020,冷通道温度-过高,755004011,FT201-H6-下
45078,冷通道温度-过高,755003009,FT205-E19-下
45080,冷通道温度-过高,755003068,FT205-F12-下
45081,冷通道温度-过高,755003034,FT205-F18-上
45082,冷通道温度-过高,755003042,FT205-F6-上
45084,冷通道温度-过高,755003050,FT205-F8-上
45086,冷通道温度-过高,755003114,FT205-G5-上
45087,冷通道温度-过高,755003116,FT205-G5-下
45091,冷通道温度-过高,755003208,FT205-H11-下
45164,冷通道温度-过高,755003423,FT205-L13-上
45166,冷通道温度-过高,755003437,FT205-L16-下
45168,冷通道温度-过高,755003441,FT205-L17-下
45244,冷通道温度-过高,755002991,FT205-E15-上
45247,冷通道温度-过高,755002960,FT205-E7-下
45309,冷通道温度-过高,755003521,FT205-M16-下
45311,冷通道温度-过高,755003529,FT205-M18-下
45313,冷通道温度-过高,755003531,FT205-M19-上
45315,冷通道温度-过高,755003451,FT205-M1-上
45318,冷通道温度-过高,755003977,FT201-G13-上
45332,冷通道温度-过高,755003234,FT205-J5-上
45333,冷通道温度-过高,755003365,FT205-K15-下
45334,冷通道温度-过高,755003371,FT205-K17-上
45335,冷通道温度-过高,755003298,FT205-K2-上
45336,冷通道温度-过高,755003300,FT205-K2-下
45337,冷通道温度-过高,755003312,FT205-K5-下
45350,冷通道温度-过高,755003475,FT205-L2-上
45351,冷通道温度-过高,755003389,FT205-L4-下
45353,冷通道温度-过高,755003497,FT205-M10-下
45354,冷通道温度-过高,755003507,FT205-M13-上
45355,冷通道温度-过高,755003242,FT205-J7-上
45356,冷通道温度-过高,755003248,FT205-J8-下
45357,冷通道温度-过高,755003252,FT205-J9-下
45390,冷通道温度-过高,755003722,FT201-C2-下
45392,冷通道温度-过高,755003503,FT205-M12-上
45393,冷通道温度-过高,755003515,FT205-M15-上
45396,冷通道温度-过高,755003897,FT201-F10-下
45399,冷通道温度-过高,755004023,FT201-H9-下
45402,冷通道温度-过高,755003290,FT205-J19-上
45404,冷通道温度-过高,755003525,FT205-M17-下
45429,冷通道温度-过高,755003527,FT205-M18-上
45430,冷通道温度-过高,755003457,FT205-M2-下
45431,冷通道温度-过高,755003463,FT205-M4-上
45433,冷通道温度-过高,755003481,FT205-M6-下
45434,冷通道温度-过高,755003483,FT205-M7-上
45435,冷通道温度-过高,755003485,FT205-M7-下
45436,冷通道温度-过高,755003794,FT201-E10-下
45437,冷通道温度-过高,755003814,FT201-C5-温湿度
45466,冷通道温度-过高,755003017,FT205-F14-下
45468,冷通道温度-过高,755003056,FT205-F9-下
45469,冷通道温度-过高,755003112,FT205-G4-下
45473,冷通道温度-过高,755003186,FT205-H6-上
45474,冷通道温度-过高,755003188,FT205-H6-下
45476,冷通道温度-过高,755003262,FT205-J12-上
45477,冷通道温度-过高,755003280,FT205-J16-下
45479,冷通道温度-过高,755003228,FT205-J3-下
45480,冷通道温度-过高,755003232,FT205-J4-下
45481,冷通道温度-过高,755003349,FT205-K11-下
45487,冷通道温度-过高,755003341,FT205-K9-下
45500,冷通道温度-过高,755003136,FT205-G10-下
45502,冷通道温度-过高,755003142,FT205-G12-上
45505,冷通道温度-过高,755003162,FT205-G17-上
45506,冷通道温度-过高,755003106,FT205-G3-上
45509,冷通道温度-过高,755003212,FT205-H12-下
45510,冷通道温度-过高,755003220,FT205-H14-下
45511,冷通道温度-过高,755003200,FT205-H9-下
45575,冷通道温度-过高,755003339,FT205-K9-上
45588,冷通道温度-过高,755003429,FT205-L14-下
45589,冷通道温度-过高,755003447,FT205-L19-上
45590,冷通道温度-过高,755003471,FT205-L1-上
45591,冷通道温度-过高,755003511,FT205-M14-上
45593,冷通道温度-过高,755003455,FT205-M2-上
45594,冷通道温度-过高,755003469,FT205-M5-下
45598,冷通道温度-过高,755003937,FT201-G5-下
45599,冷通道温度-过高,755003957,FT201-G8-上
45601,冷通道温度-过高,755003044,FT205-F6-下
45604,冷通道温度-过高,755003164,FT205-G17-下
45684,冷通道温度-过高,755003742,FT201-D1-下
45686,冷通道温度-过高,755003762,FT201-E2-下
45688,冷通道温度-过高,755003782,FT201-E7-下
45733,冷通道温度-过高,755003802,FT201-E12-下
46128,冷通道温度-过高,755003296,FT205-K1-下
46129,冷通道温度-过高,755003316,FT205-J1-下
46219,冷通道温度-过高,755003443,FT205-L18-上
46220,冷通道温度-过高,755003449,FT205-L19-下
46224,冷通道温度-过高,755003523,FT205-M17-上
46227,冷通道温度-过高,755003909,FT201-F13-下
46228,冷通道温度-过高,755003001,FT205-E17-下
46230,冷通道温度-过高,755003104,FT205-G2-下
46232,冷通道温度-过高,755003439,FT205-L17-上
46241,冷通道温度-过高,755003788,FT201-E9-上
46253,冷通道温度        ,755002997,FT205-E16-下
46254,冷通道温度        ,755003001,FT205-E17-下
46255,冷通道温度        ,755003007,FT205-E19-上
46257,冷通道温度        ,755003096,FT205-E2-下
46259,冷通道温度        ,755002946,FT205-E4-上
46260,冷通道温度        ,755002954,FT205-E6-上
46263,冷通道温度        ,755003066,FT205-F12-上
46265,冷通道温度        ,755003017,FT205-F14-下
46267,冷通道温度        ,755003032,FT205-F17-下
46272,冷通道温度        ,755003076,FT205-F2-下
46273,冷通道温度        ,755003078,FT205-F3-上
46276,冷通道温度        ,755003042,FT205-F6-上
46387,冷通道温度-过高,755003417,FT205-L11-下
46388,冷通道温度-过高,755003445,FT205-L18-下
46391,冷通道温度-过高,755003391,FT205-L5-上
46523,冷通道温度-过高,755003891,FT201-F9-上
46524,冷通道温度-过高,755003911,FT201-F14-上
46525,冷通道温度-过高,755003931,FT201-G4-上
46555,冷通道温度-过高,755003662,FT201-A8-下
46560,冷通道温度-过高,755003822,FT201-C13-温湿度
46563,冷通道温度-过高,755003905,FT201-F12-下
46571,冷通道温度-过高,755003166,FT205-H1-上
46575,冷通道温度-过高,755003226,FT205-J3-上
46577,冷通道温度-过高,755003238,FT205-J6-上
46597,冷通道温度-过高,755003636,FT201-A2-上
46602,冷通道温度-过高,755003871,FT201-F4-上
46605,冷通道温度-过高,755004037,FT201-H13-上
46665,冷通道温度-过高,755003411,FT205-L10-上
46668,冷通道温度-过高,755003501,FT205-M11-下
46669,冷通道温度-过高,755003509,FT205-M13-下
46672,冷通道温度-过高,755003461,FT205-M3-下
46674,冷通道温度-过高,755003489,FT205-M8-下
46678,冷通道温度-过高,755004043,FT201-H14-下
46727,冷通道温度-过高,755003110,FT205-G4-上
46728,冷通道温度-过高,755003218,FT205-H14-上
46729,冷通道温度-过高,755003172,FT205-H2-下
46731,冷通道温度-过高,755003292,FT205-J19-下
46732,冷通道温度-过高,755003320,FT205-J2-下
46733,冷通道温度-过高,755003240,FT205-J6-下
46735,冷通道温度-过高,755003351,FT205-K12-上
46736,冷通道温度-过高,755003375,FT205-K18-上
46737,冷通道温度-过高,755003302,FT205-K3-上
46756,冷通道温度-过高,755003397,FT205-L6-下
46758,冷通道温度-过高,755003517,FT205-M15-下
46760,冷通道温度-过高,755003487,FT205-M8-上
46885,冷通道温度-过高,755003288,FT205-J18-下
46888,冷通道温度-过高,755003306,FT205-K4-上
46909,冷通道温度-过高,755003383,FT205-L3-上
46910,冷通道温度-过高,755003401,FT205-L7-下
46911,冷通道温度-过高,755003403,FT205-L8-上
46912,冷通道温度-过高,755003465,FT205-M4-下
46963,冷通道温度-过高,755002993,FT205-E15-下
46964,冷通道温度-过高,755003090,FT205-E1-上
46967,冷通道温度-过高,755003011,FT205-F13-上
46971,冷通道温度-过高,755003040,FT205-F19-下
46972,冷通道温度-过高,755003076,FT205-F2-下
46973,冷通道温度-过高,755003080,FT205-F3-下
46976,冷通道温度-过高,755003054,FT205-F9-上
47034,冷通道温度        ,755002999,FT205-E17-上
47039,冷通道温度        ,755002956,FT205-E6-下
47049,冷通道温度-过高,755003353,FT205-K12-下
47112,冷通道温度        ,755002979,FT205-E12-上
47126,冷通道温度-过高,755002981,FT205-E12-下
47127,冷通道温度-过高,755003190,FT205-H7-上
47130,冷通道温度-过高,755003479,FT205-M6-上
47171,冷通道温度        ,755002970,FT205-E10-上
47175,冷通道温度        ,755002987,FT205-E14-上
47176,冷通道温度        ,755002989,FT205-E14-下
47177,冷通道温度        ,755002995,FT205-E16-上
47184,冷通道温度        ,755003058,FT205-F10-上
47200,冷通道温度        ,755003074,FT205-F2-上
47202,冷通道温度        ,755003044,FT205-F6-下
47204,冷通道温度        ,755003050,FT205-F8-上
47206,冷通道温度        ,755003140,FT205-G11-下
47207,冷通道温度        ,755003154,FT205-G15-上
47219,冷通道温度-过高,755003491,FT205-M9-上
47221,冷通道温度-过高,755003917,FT201-F15-下
47222,冷通道温度-过高,755003399,FT205-L7-上
47223,冷通道温度-过高,755003519,FT205-M16-上
47235,冷通道温度-过高,755003705,FT201-B5-上
47256,冷通道温度-过高,755003534,FT205-M19-下
47260,冷通道温度-过高,755003084,FT205-F4-下
47261,冷通道温度-过高,755003150,FT205-G14-上
47263,冷通道温度-过高,755003170,FT205-H2-上
47264,冷通道温度-过高,755003230,FT205-J4-上
47265,冷通道温度-过高,755003270,FT205-J14-上
47266,冷通道温度-过高,755003379,FT205-K19-上
47274,冷通道温度-过高,755003685,FT201-B7-上
47277,冷通道温度-过高,755003158,FT205-G16-上
47278,冷通道温度-过高,755003224,FT205-H15-下
47279,冷通道温度-过高,755003327,FT205-K6-上
47280,冷通道温度-过高,755003395,FT205-L6-上
47286,冷通道温度-过高,755003834,FT201-D12-温湿度
47287,冷通道温度-过高,755004003,FT201-H4-下
47288,冷通道温度-过高,755002958,FT205-E7-上
47291,冷通道温度-过高,755003210,FT205-H12-上
47292,冷通道温度-过高,755003250,FT205-J9-上
47309,冷通道温度        ,755002958,FT205-E7-上
47312,冷通道温度        ,755003080,FT205-F3-下
47313,冷通道温度        ,755003082,FT205-F4-上
47314,冷通道温度        ,755003086,FT205-F5-上
47317,冷通道温度-过高,755003467,FT205-M5-上
47318,冷通道温度-过高,755003877,FT201-F5-下
47321,冷通道温度-过高,755003459,FT205-M3-上
47338,冷通道温度-过高,755003748,FT201-D3-上
47348,冷通道温度        ,755002983,FT205-E13-上
47349,冷通道温度        ,755002991,FT205-E15-上
47352,冷通道温度        ,755003090,FT205-E1-上
47402,冷通道温度-过高,755003768,FT201-E4-上
47406,冷通道温度-过高,755003493,FT205-M9-下
47407,冷通道温度-过高,755003513,FT205-M14-下
47419,冷通道温度        ,755002977,FT205-E11-下
47420,冷通道温度        ,755002985,FT205-E13-下
47424,冷通道温度        ,755002948,FT205-E4-下
47436,冷通道温度        ,755002981,FT205-E12-下
47439,冷通道温度        ,755002993,FT205-E15-下
47445,冷通道温度        ,755002960,FT205-E7-下
47447,冷通道温度        ,755002962,FT205-E8-上
47449,冷通道温度        ,755003062,FT205-F11-上
47457,冷通道温度        ,755003134,FT205-G10-上
47460,冷通道温度        ,755003144,FT205-G12-下
47461,冷通道温度        ,755003146,FT205-G13-上
47462,冷通道温度        ,755003156,FT205-G15-下
47463,冷通道温度        ,755003098,FT205-G1-上
47500,冷通道温度-过高,755003144,FT205-G12-下
47502,冷通道温度-过高,755003310,FT205-K5-上
47503,冷通道温度-过高,755003373,FT205-K17-下
47513,冷通道温度        ,755002975,FT205-E11-上
47516,冷通道温度        ,755002942,FT205-E3-上
47517,冷通道温度        ,755002952,FT205-E5-下
47522,冷通道温度        ,755003064,FT205-F11-下
47523,冷通道温度        ,755003019,FT205-F15-上
47527,冷通道温度        ,755003036,FT205-F18-下
47529,冷通道温度        ,755003070,FT205-F1-上
47530,冷通道温度        ,755003072,FT205-F1-下
47534,冷通道温度        ,755003104,FT205-G2-下
47535,冷通道温度-过高,755002975,FT205-E11-上
47539,冷通道温度        ,755003056,FT205-F9-下
47553,冷通道温度-过高,755003691,FT201-B1-下
47555,冷通道温度-过高,755002972,FT205-E10-下
47557,冷通道温度-过高,755003032,FT205-F17-下
47560,冷通道温度-过高,755003204,FT205-H10-下
47562,冷通道温度-过高,755003433,FT205-L15-下
47570,冷通道温度-过高,755003650,FT201-A5-下
47571,冷通道温度-过高,755003664,FT201-A9-上
47575,冷通道温度        ,755002966,FT205-E9-上
47577,冷通道温度        ,755003060,FT205-F10-下
47580,冷通道温度        ,755003027,FT205-F16-下
47582,冷通道温度        ,755003038,FT205-F19-上
47586,冷通道温度        ,755003138,FT205-G11-上
47594,冷通道温度-过高,755003058,FT205-F10-上
47595,冷通道温度-过高,755003118,FT205-G6-上
47597,冷通道温度-过高,755003264,FT205-J12-下
47602,冷通道温度-过高,755003693,FT201-B2-上
47603,冷通道温度-过高,755003695,FT201-B2-下
47604,冷通道温度-过高,755003714,FT201-B6-下
47606,冷通道温度-过高,755003732,FT201-C11-上
47608,冷通道温度-过高,755003820,FT201-C12-温湿度
47614,冷通道温度        ,755003003,FT205-E18-上
47617,冷通道温度        ,755003092,FT205-E1-下
47620,冷通道温度        ,755002950,FT205-E5-上
47625,冷通道温度        ,755003088,FT205-F5-下
47626,冷通道温度        ,755003162,FT205-G17-上
47629,冷通道温度        ,755003102,FT205-G2-上
47632,冷通道温度-过高,755003184,FT205-H5-下
47634,冷通道温度-过高,755003387,FT205-L4-上
47639,冷通道温度-过高,755003634,FT201-A1-下
47643,冷通道温度-过高,755003683,FT201-B8-下
47645,冷通道温度-过高,755003726,FT201-C3-下
47652,冷通道温度-过高,755003015,FT205-F14-上
47654,冷通道温度-过高,755003098,FT205-G1-上
47656,冷通道温度-过高,755003304,FT205-K3-下
47659,冷通道温度-过高,755003413,FT205-L10-下
47660,冷通道温度-过高,755003427,FT205-L14-上
47661,冷通道温度-过高,755003453,FT205-M1-下
47664,冷通道温度        ,755003164,FT205-G17-下
47665,冷通道温度        ,755003106,FT205-G3-上
47666,冷通道温度        ,755003108,FT205-G3-下
47670,冷通道温度-过高,755003640,FT201-A3-上
47672,冷通道温度-过高,755003658,FT201-A7-下
47673,冷通道温度-过高,755003666,FT201-A9-下
47679,冷通道温度-过高,755003790,FT201-E9-下
47680,冷通道温度-过高,755003907,FT201-F13-上
47691,冷通道温度-过高,755003774,FT201-E5-下
47692,冷通道温度-过高,755003078,FT205-F3-上
47708,冷通道温度-过高,755003689,FT201-B1-上
47710,冷通道温度-过高,755003701,FT201-B4-上
47711,冷通道温度-过高,755003710,FT201-B5-下
47713,冷通道温度-过高,755003677,FT201-B9-上
47715,冷通道温度-过高,755003716,FT201-C1-上
47716,冷通道温度-过高,755003718,FT201-C1-下
47720,冷通道温度-过高,755003138,FT205-G11-上
47721,冷通道温度-过高,755003367,FT205-K16-上
47722,冷通道温度-过高,755003407,FT205-L9-上
47729,冷通道温度        ,755003030,FT205-F17-上
47730,冷通道温度        ,755003040,FT205-F19-下
47732,冷通道温度        ,755003084,FT205-F4-下
47733,冷通道温度        ,755003142,FT205-G12-上
47743,冷通道温度-过高,755003632,FT201-A1-上
47745,冷通道温度-过高,755003673,FT201-B10-上
47746,冷通道温度-过高,755003703,FT201-B4-下
47750,冷通道温度-过高,755003752,FT201-D4-上
47751,冷通道温度-过高,755003838,FT201-D5-温湿度
47752,冷通道温度-过高,755003798,FT201-E11-下
47759,冷通道温度-过高,755003997,FT201-H3-上
47762,冷通道温度-过高,755003021,FT205-F15-下
47763,冷通道温度-过高,755003124,FT205-G7-下
47765,冷通道温度-过高,755003333,FT205-K7-下
47768,冷通道温度-过高,755003499,FT205-M11-上
47778,冷通道温度-过高,755003648,FT201-A5-上
47779,冷通道温度-过高,755002995,FT205-E16-上
47785,冷通道温度        ,755002972,FT205-E10-下
47792,冷通道温度        ,755002968,FT205-E9-下
47794,冷通道温度        ,755003013,FT205-F13-下
47795,冷通道温度        ,755003015,FT205-F14-上
47802,冷通道温度        ,755003048,FT205-F7-下
47803,冷通道温度        ,755003052,FT205-F8-下
47812,冷通道温度-过高,755003675,FT201-B10-下
47815,冷通道温度-过高,755003824,FT201-C14-上
47818,冷通道温度-过高,755003830,FT201-D14-下
47821,冷通道温度-过高,755003776,FT201-E6-上
47823,冷通道温度-过高,755003784,FT201-E8-上
47824,冷通道温度-过高,755003786,FT201-E8-下
47826,冷通道温度        ,755003005,FT205-E18-下
47827,冷通道温度        ,755003009,FT205-E19-下
47830,冷通道温度        ,755003068,FT205-F12-下
47833,冷通道温度        ,755003021,FT205-F15-下
47834,冷通道温度        ,755003034,FT205-F18-上
47838,冷通道温度        ,755003136,FT205-G10-下
47842,冷通道温度        ,755003158,FT205-G16-上
47846,冷通道温度-过高,755003052,FT205-F8-下
47849,冷通道温度-过高,755003244,FT205-J7-下
47850,冷通道温度-过高,755003284,FT205-J17-下
47860,冷通道温度-过高,755003697,FT201-B3-上
47862,冷通道温度-过高,755003720,FT201-C2-上
47966,冷通道温度-过高,755003885,FT201-F7-下
47968,冷通道温度-过高,755003202,FT205-H10-上
47970,冷通道温度-过高,755003214,FT205-H13-上
47971,冷通道温度-过高,755003176,FT205-H3-下
47973,冷通道温度-过高,755003196,FT205-H8-下
47974,冷通道温度-过高,755003256,FT205-J10-下
47975,冷通道温度-过高,755003268,FT205-J13-下
47976,冷通道温度-过高,755003276,FT205-J15-下
47979,冷通道温度-过高,755003236,FT205-J5-下
47982,冷通道温度-过高,755003381,FT205-K19-下
47983,冷通道温度-过高,755003331,FT205-K7-上
47999,冷通道温度-过高,755003477,FT205-L2-下
48001,冷通道温度-过高,755003495,FT205-M10-上
48090,冷通道温度        ,755003094,FT205-E2-上
48091,冷通道温度        ,755002944,FT205-E3-下
48094,冷通道温度        ,755002964,FT205-E8-下
48096,冷通道温度        ,755003011,FT205-F13-上
48097,冷通道温度        ,755003025,FT205-F16-上
48101,冷通道温度        ,755003054,FT205-F9-上
48104,冷通道温度-过高,755003505,FT205-M12-下
48109,冷通道温度-过高,755004017,FT201-H8-上
48111,冷通道温度-过高,755003064,FT205-F11-下
48114,冷通道温度-过高,755003393,FT205-L5-下
48115,冷通道温度-过高,755003419,FT205-L12-上
48123,冷通道温度        ,755003148,FT205-G13-下
48124,冷通道温度        ,755003150,FT205-G14-上
48125,冷通道温度        ,755003160,FT205-G16-下
48128,冷通道温度        ,755003100,FT205-G1-下
48130,冷通道温度-过高,755003038,FT205-F19-上
48133,冷通道温度-过高,755003198,FT205-H9-上
48145,冷通道温度-过高,755003660,FT201-A8-上
48146,冷通道温度-过高,755003671,FT201-B11-下
48147,冷通道温度-过高,755003816,FT201-C6-温湿度
48151,冷通道温度-过高,755003792,FT201-E10-上
48152,冷通道温度-过高,755003796,FT201-E11-上
48153,冷通道温度-过高,755003770,FT201-E4-下
48154,冷通道温度-过高,755003859,FT201-F1-上
48158,冷通道温度-过高,755003754,FT201-D4-下
48159,冷通道温度-过高,755003840,FT201-D6-温湿度
48163,冷通道温度-过高,755003895,FT201-F10-上
48164,冷通道温度-过高,755003899,FT201-F11-上
48166,冷通道温度-过高,755003979,FT201-G13-下
48167,冷通道温度-过高,755003921,FT201-G1-下
48169,冷通道温度-过高,755003744,FT201-D2-上
48170,冷通道温度-过高,755003842,FT201-D7-温湿度
48172,冷通道温度-过高,755003758,FT201-E1-下
48174,冷通道温度-过高,755003760,FT201-E2-上
48175,冷通道温度-过高,755003780,FT201-E7-上
48179,冷通道温度-过高,755003901,FT201-F11-下
48180,冷通道温度-过高,755003903,FT201-F12-上
48182,冷通道温度-过高,755003806,FT201-F15-下
48184,冷通道温度-过高,755003881,FT201-F6-下
48186,冷通道温度-过高,755003965,FT201-G10-上
48187,冷通道温度-过高,755003975,FT201-G12-下
48194,冷通道温度-过高,755003654,FT201-A6-下
48197,冷通道温度-过高,755003730,FT201-C4-下
48198,冷通道温度-过高,755003832,FT201-D13-温湿度
48203,冷通道温度-过高,755003925,FT201-G2-下
48204,冷通道温度-过高,755003927,FT201-G3-上
48206,冷通道温度-过高,755003778,FT201-E6-下
48207,冷通道温度-过高,755003861,FT201-F1-下
48209,冷通道温度-过高,755003875,FT201-F5-上
48210,冷通道温度-过高,755003879,FT201-F6-上
48212,冷通道温度-过高,755003969,FT201-G11-上
48215,冷通道温度-过高,755003347,FT205-K11-上
48230,冷通道温度-过高,755003734,FT201-C11-下
48231,冷通道温度-过高,755003724,FT201-C3-上
48232,冷通道温度-过高,755003746,FT201-D2-下
48233,冷通道温度-过高,755003750,FT201-D3-下
48235,冷通道温度-过高,755003764,FT201-E3-上
48238,冷通道温度-过高,755003804,FT201-F15-上
48244,冷通道温度-过高,755003983,FT201-G14-下
48246,冷通道温度-过高,755003712,FT201-B6-上
48248,冷通道温度-过高,755003687,FT201-B7-下
48249,冷通道温度-过高,755003681,FT201-B8-上
48250,冷通道温度-过高,755003826,FT201-C14-下
48254,冷通道温度-过高,755003756,FT201-E1-上
48256,冷通道温度-过高,755003772,FT201-E5-上
48260,冷通道温度-过高,755003915,FT201-F15-上
48264,冷通道温度-过高,755003923,FT201-G2-上
48265,冷通道温度-过高,755003867,FT201-F3-上
48270,冷通道温度-过高,755003869,FT201-F3-下
48272,冷通道温度-过高,755003887,FT201-F8-上
48273,冷通道温度-过高,755003973,FT201-G12-上
48275,冷通道温度-过高,755003818,FT201-C7-温湿度
48278,冷通道温度-过高,755003800,FT201-E12-上
48279,冷通道温度-过高,755003766,FT201-E3-下
48282,冷通道温度-过高,755003873,FT201-F4-下
48283,冷通道温度-过高,755003883,FT201-F7-上
48284,冷通道温度-过高,755003967,FT201-G10-下
48286,冷通道温度-过高,755003919,FT201-G1-上
48288,冷通道温度-过高,755003728,FT201-C4-上
48289,冷通道温度-过高,755002952,FT205-E5-下
48290,冷通道温度-过高,755003178,FT205-H4-上
48294,冷通道温度        ,755003046,FT205-F7-上
48296,冷通道温度        ,755003152,FT205-G14-下
48299,冷通道温度-过高,755003473,FT205-L1-下
48307,冷通道温度-过高,755003638,FT201-A2-下
48308,冷通道温度-过高,755003644,FT201-A4-上
48309,冷通道温度-过高,755003646,FT201-A4-下
48310,冷通道温度-过高,755003652,FT201-A6-上
48313,冷通道温度-过高,755003669,FT201-B11-上
48315,冷通道温度-过高,755003740,FT201-D1-上
48316,冷通道温度-过高,755003889,FT201-F8-下
48317,冷通道温度-过高,755003987,FT201-G15-下
48318,冷通道温度-过高,755003893,FT201-F9-下
48319,冷通道温度-过高,755003985,FT201-G15-上
48321,冷通道温度-过高,755003836,FT201-D8-温湿度
48323,冷通道温度-过高,755003913,FT201-F14-下
48324,冷通道温度-过高,755003863,FT201-F2-上
48325,冷通道温度-过高,755003981,FT201-G14-上
49773,冷通道温度,755004420,FT-204-C17-下
49774,冷通道温度,755004422,FT-204-C18-下
49775,冷通道温度,755004424,FT-204-C19-下
49782,冷通道温度,755004445,FT-204-D07-上
49783,冷通道温度,755004447,FT-204-D08-上
49785,冷通道温度,755004451,FT-204-D10-上
49786,冷通道温度,755004452,FT-204-D10-下
49788,冷通道温度,755004458,FT-204-D13-下
49791,冷通道温度,755004469,FT-204-D19-上
49793,冷通道温度,755004471,FT-204-D20-上
49795,冷通道温度,755004479,FT-204-E01-上
49796,冷通道温度,755004483,FT-204-E03-上
49801,冷通道温度,755004492,FT-204-E07-下
49803,冷通道温度,755004540,FT-204-F08-下
49805,冷通道温度,755004388,FT-204-C01-下
49806,冷通道温度,755004394,FT-204-C04-下
49807,冷通道温度,755004400,FT-204-C07-下
49809,冷通道温度,755004408,FT-204-C11-下
49811,冷通道温度,755004413,FT-204-C14-上
49813,冷通道温度,755004439,FT-204-D04-上
49816,冷通道温度,755004456,FT-204-D12-下
49817,冷通道温度,755004462,FT-204-D15-下
49818,冷通道温度,755004466,FT-204-D17-下
49819,冷通道温度,755004475,FT-204-D22-上
49833,冷通道温度,755004562,FT-204-F19-下
49835,冷通道温度,755004574,FT-204-G02-下
49837,冷通道温度,755004580,FT-204-G05-下
49838,冷通道温度,755004588,FT-204-G09-下
49842,冷通道温度,755004615,FT-204-G23-上
49843,冷通道温度,755004618,FT-204-H01-下
49844,冷通道温度,755004389,FT-204-C02-上
49846,冷通道温度,755004402,FT-204-C08-下
49847,冷通道温度,755004404,FT-204-C09-下
49849,冷通道温度,755004417,FT-204-C16-上
49851,冷通道温度,755004428,FT-204-C21-下
49857,冷通道温度,755004465,FT-204-D17-上
49861,冷通道温度,755004480,FT-204-E01-下
49865,冷通道温度,755004500,FT-204-E11-下
49867,冷通道温度,755004514,FT-204-E18-下
49870,冷通道温度,755004523,FT-204-E23-上
49872,冷通道温度,755004526,FT-204-F01-下
49874,冷通道温度,755004546,FT-204-F11-下
49876,冷通道温度,755004555,FT-204-F16-上
49878,冷通道温度,755004564,FT-204-F20-下
49879,冷通道温度,755004570,FT-204-F23-下
49882,冷通道温度,755004573,FT-204-G02-上
49884,冷通道温度,755004399,FT-204-C07-上
49885,冷通道温度,755004410,FT-204-C12-下
49889,冷通道温度,755004432,FT-204-C23-下
49897,冷通道温度,755004478,FT-204-D23-下
49899,冷通道温度,755004490,FT-204-E06-下
49900,冷通道温度,755004491,FT-204-E07-上
49902,冷通道温度,755004493,FT-204-E08-上
49909,冷通道温度,755004507,FT-204-E15-上
49910,冷通道温度,755004509,FT-204-E16-上
49911,冷通道温度,755004520,FT-204-E21-下
49913,冷通道温度,755004522,FT-204-E22-下
49916,冷通道温度,755004527,FT-204-F02-上
49918,冷通道温度,755004529,FT-204-F03-上
49920,冷通道温度,755004531,FT-204-F04-上
49926,冷通道温度,755004409,FT-204-C12-上
49927,冷通道温度,755004412,FT-204-C13-下
49929,冷通道温度,755004418,FT-204-C16-下
49930,冷通道温度,755004421,FT-204-C18-上
49933,冷通道温度,755004436,FT-204-D02-下
49934,冷通道温度,755004437,FT-204-D03-上
49940,冷通道温度,755004467,FT-204-D18-上
49947,冷通道温度,755004498,FT-204-E10-下
49948,冷通道温度,755004504,FT-204-E13-下
49949,冷通道温度,755004512,FT-204-E17-下
49950,冷通道温度,755004513,FT-204-E18-上
49954,冷通道温度,755004532,FT-204-F04-下
49955,冷通道温度,755004551,FT-204-F14-上
49957,冷通道温度,755004560,FT-204-F18-下
49958,冷通道温度,755004569,FT-204-F23-上
49969,冷通道温度,755004431,FT-204-C23-上
49971,冷通道温度,755004446,FT-204-D07-下
49972,冷通道温度,755004454,FT-204-D11-下
49973,冷通道温度,755004455,FT-204-D12-上
49975,冷通道温度,755004459,FT-204-D14-上
49976,冷通道温度,755004463,FT-204-D16-上
49980,冷通道温度,755004474,FT-204-D21-下
49981,冷通道温度,755004482,FT-204-E02-下
49985,冷通道温度,755004506,FT-204-E14-下
49988,冷通道温度,755004517,FT-204-E20-上
49991,冷通道温度,755004524,FT-204-E23-下
49992,冷通道温度,755004528,FT-204-F02-下
